catalog_event_id,site_no,site_name,huc12,drainage_area_sqmi,rainfall_peak_time_utc,peak_time_utc,lag_hours,peak_cfs,peak_cfs_per_sqmi,water_year,empirical_return_period_years,lp3_return_period_years,screening_return_period_years,flood_screening_class,peak_qualifier,stationarity_warning
AL-RF-20000404-0120,02456500,,031601110404,885.0,2000-04-04 14:00:00+00:00,2000-04-04 00:00:00+00:00,-14.0,32500.0,36.72316384180791,2000.0,4.095238095238096,4.496134315354424,4.496134315354424,2–5-year,,False
AL-RF-20000404-0120,02461640,,031601120102,61.4,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,6060.0,98.6970684039088,2000.0,3.3333333333333335,,3.3333333333333335,2–5-year,C,True
AL-RF-20000404-0120,02464360,,031601120410,57.2,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,4010.0,70.1048951048951,2000.0,4.0,5.225510979855888,5.225510979855888,5–10-year,,False
AL-RF-20000404-0120,02465000,,031601130201,4820.0,2000-04-04 14:00:00+00:00,2000-04-04 00:00:00+00:00,-14.0,186000.0,38.58921161825726,2000.0,8.727272727272728,8.947463404267275,8.947463404267275,5–10-year,,False
AL-RF-20000404-0120,03573182,,060300010805,50.0,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,3640.0,72.8,2000.0,2.0,,2.0,2–5-year,,False
AL-RF-20000404-0120,03574500,,060300020203,320.0,2000-04-04 14:00:00+00:00,2000-04-04 00:00:00+00:00,-14.0,21200.0,66.25,2000.0,3.137931034482759,3.192889817849617,3.192889817849617,2–5-year,,True
AL-RF-20000404-0120,0357479650,,060300020303,33.0,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,3970.0,120.3030303030303,2000.0,8.333333333333334,14.046417288602044,14.046417288602044,10–25-year,,False
AL-RF-20000404-0120,03575100,,060300020403,375.0,2000-04-04 14:00:00+00:00,2000-04-04 00:00:00+00:00,-14.0,23900.0,63.733333333333334,2000.0,2.8,2.7833730725772674,2.7833730725772674,2–5-year,,True
AL-RF-20000404-0120,0357526200,,060300020404,4.89,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,1310.0,267.8936605316974,2000.0,1.7058823529411766,1.8905061559515488,1.8905061559515488,<2-year,C,False
AL-RF-20000404-0120,03575500,,060300020904,25610.0,2000-04-04 14:00:00+00:00,2000-04-05 00:00:00+00:00,10.0,193000.0,7.536118703631394,2000.0,1.8636363636363635,1.8648145704404857,1.8648145704404857,<2-year,5,False
AL-RF-20000404-0120,0357568650,,060300020903,1.41,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,882.0,625.5319148936171,2000.0,4.285714285714286,3.7960757894844614,3.7960757894844614,2–5-year,C,False
AL-RF-20000404-0120,0357568820,,060300020903,1.14,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,195.0,171.05263157894737,2000.0,1.25,,1.25,<2-year,,True
AL-RF-20000404-0120,0357568980,,060300020903,6.97,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,1500.0,215.20803443328552,2000.0,2.818181818181818,2.684964818552606,2.684964818552606,2–5-year,C,False
AL-RF-20000404-0120,03575700,,060300020903,14.1,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,2040.0,144.68085106382978,2000.0,1.9523809523809523,1.9588711036627737,1.9588711036627737,<2-year,C,False
AL-RF-20000404-0120,03575830,,060300020505,49.0,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,5890.0,120.20408163265306,2000.0,4.1875,4.365391704142074,4.365391704142074,2–5-year,C,True
AL-RF-20000404-0120,0357586650,,060300020502,3.44,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,1000.0,290.69767441860466,2000.0,1.6111111111111112,1.5686050009687034,1.5686050009687034,<2-year,C,False
AL-RF-20000404-0120,0357587090,,060300020502,2.28,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,660.0,289.47368421052636,2000.0,1.1923076923076923,1.1906598862090587,1.1906598862090587,<2-year,C,False
AL-RF-20000404-0120,0357587140,,060300020502,2.52,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,417.0,165.47619047619048,2000.0,1.75,1.7897491557528955,1.7897491557528955,<2-year,C,True
AL-RF-20000404-0120,0357587400,,060300020502,8.5,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,2240.0,263.52941176470586,2000.0,3.444444444444444,2.8008517558741723,2.8008517558741723,2–5-year,C,False
AL-RF-20000404-0120,0357587728,,060300020502,2.99,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,803.0,268.561872909699,2000.0,1.6,1.8781720560937607,1.8781720560937607,<2-year,C,True
AL-RF-20000404-0120,03575890,,060300020502,22.6,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,3790.0,167.69911504424778,2000.0,1.34375,1.465961333100159,1.465961333100159,<2-year,C,False
AL-RF-20000404-0120,0357591500,,060300020502,1.47,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,1090.0,741.4965986394558,2000.0,2.071428571428571,2.047228277363483,2.047228277363483,2–5-year,C,False
AL-RF-20000404-0120,03575933,,060300020502,8.93,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,2190.0,245.2407614781635,2000.0,2.428571428571429,,2.428571428571429,2–5-year,C,False
AL-RF-20000404-0120,03575950,,060300020503,41.8,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,6340.0,151.67464114832538,2000.0,1.7999999999999998,1.6822182354811654,1.6822182354811654,<2-year,C,True
AL-RF-20000404-0120,03575980,,060300020503,9.64,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,1990.0,206.43153526970954,2000.0,2.2105263157894735,2.0216772477076788,2.0216772477076788,2–5-year,C,False
AL-RF-20000404-0120,03576250,,060300020703,119.0,2000-04-04 14:00:00+00:00,2000-04-03 00:00:00+00:00,-38.0,8700.0,73.10924369747899,2000.0,2.40625,2.561378098474574,2.561378098474574,2–5-year,,False
AL-RF-20000404-0120,03586500,,060300050105,166.0,2000-04-04 14:00:00+00:00,2000-04-04 00:00:00+00:00,-14.0,6230.0,37.53012048192771,2000.0,2.1052631578947367,2.142514762034715,2.142514762034715,2–5-year,,False
AL-RF-20000404-0120,03589500,,060300050803,30810.0,2000-04-04 14:00:00+00:00,2000-04-04 00:00:00+00:00,-14.0,245000.0,7.9519636481661795,2000.0,1.8852459016393441,1.9172132617667192,1.9172132617667192,<2-year,5,False
AL-RF-20010304-0122,02341500,,031300030304,4670.0,2001-03-04 02:00:00+00:00,2001-03-04 02:45:00+00:00,0.75,61100.0,13.083511777301927,2001.0,2.3529411764705883,2.136872928011216,2.136872928011216,2–5-year,6,True
AL-RF-20010304-0122,02342500,,031300030505,322.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,15200.0,47.20496894409938,2001.0,5.0,4.345881895921538,4.345881895921538,2–5-year,,False
AL-RF-20010304-0122,02342933,,031300031204,112.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,9740.0,86.96428571428571,2001.0,7.0,6.43702023039933,6.43702023039933,5–10-year,,False
AL-RF-20010304-0122,02361000,,031402010602,686.0,2001-03-04 02:00:00+00:00,2001-03-05 00:00:00+00:00,22.0,11800.0,17.20116618075802,2001.0,3.193548387096774,3.1366594224392346,3.1366594224392346,2–5-year,,False
AL-RF-20010304-0122,02362240,,031402011101,21.4,2001-03-04 02:00:00+00:00,2001-03-03 00:00:00+00:00,-26.0,1280.0,59.81308411214954,2001.0,2.0,2.197808492303009,2.197808492303009,2–5-year,,False
AL-RF-20010304-0122,02364000,,031402020603,959.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,15100.0,15.745568300312826,2001.0,2.4333333333333336,2.524158579244185,2.524158579244185,2–5-year,,False
AL-RF-20010304-0122,02371500,,031403010401,500.0,2001-03-04 02:00:00+00:00,2001-03-06 00:00:00+00:00,46.0,16900.0,33.8,2001.0,15.0,12.080301280760146,12.080301280760146,10–25-year,,False
AL-RF-20010304-0122,02372250,,031403020501,442.0,2001-03-04 02:00:00+00:00,2001-03-05 00:00:00+00:00,22.0,20600.0,46.60633484162896,2001.0,17.0,16.45576067307587,16.45576067307587,10–25-year,,False
AL-RF-20010304-0122,02373000,,031403030604,470.0,2001-03-04 02:00:00+00:00,2001-03-05 00:00:00+00:00,22.0,27000.0,57.4468085106383,2001.0,21.25,18.678806422370826,18.678806422370826,10–25-year,,False
AL-RF-20010304-0122,02374500,,031403040107,176.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,12500.0,71.02272727272727,2001.0,12.857142857142858,12.1250189215968,12.1250189215968,10–25-year,,False
AL-RF-20010304-0122,02374700,,031403040404,435.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,13400.0,30.804597701149426,2001.0,5.6,6.357296619749232,6.357296619749232,5–10-year,,True
AL-RF-20010304-0122,02374745,,031403040305,182.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,8300.0,45.604395604395606,2001.0,7.0,6.807650915688249,6.807650915688249,5–10-year,,False
AL-RF-20010304-0122,02374950,,031403050206,193.0,2001-03-04 02:00:00+00:00,2001-03-05 00:00:00+00:00,22.0,11400.0,59.067357512953365,2001.0,26.0,17.719319452344067,17.719319452344067,10–25-year,,False
AL-RF-20010304-0122,02418230,,031501100102,71.3,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,6000.0,84.1514726507714,2001.0,4.333333333333333,5.714433569736383,5.714433569736383,5–10-year,,False
AL-RF-20010304-0122,02421105,,031502010401,0.45,2001-03-04 02:00:00+00:00,2001-03-03 00:00:00+00:00,-26.0,148.0,328.88888888888886,2001.0,2.8,,2.8,2–5-year,,False
AL-RF-20010304-0122,02421115,,031502010404,59.3,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,12900.0,217.5379426644182,2001.0,4.0,,4.0,2–5-year,,False
AL-RF-20010304-0122,02427250,,031502030407,261.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,30400.0,116.47509578544062,2001.0,37.0,48.30274302599311,48.30274302599311,25–50-year,,True
AL-RF-20010304-0122,02428400,,031502040105,21473.0,2001-03-04 02:00:00+00:00,2001-03-08 00:00:00+00:00,94.0,177000.0,8.242909700554184,2001.0,5.375,5.8338896250492835,5.8338896250492835,5–10-year,,False
AL-RF-20010304-0122,02469761,,031602010909,18417.0,2001-03-04 02:00:00+00:00,2001-03-07 00:00:00+00:00,70.0,136000.0,7.384481728837487,2001.0,1.5238095238095237,1.6924356651792125,1.6924356651792125,<2-year,,False
AL-RF-20010304-0122,02469795,,031602030203,0.72,2001-03-04 02:00:00+00:00,2001-03-03 00:00:00+00:00,-26.0,250.0,347.22222222222223,2001.0,2.25,,2.25,2–5-year,,True
AL-RF-20010304-0122,02469800,,031602030205,164.0,2001-03-04 02:00:00+00:00,2001-03-04 00:00:00+00:00,-2.0,9990.0,60.91463414634146,2001.0,5.916666666666667,6.308430917454024,6.308430917454024,5–10-year,,False
AL-RF-20010304-0122,02478500,,031700030402,2690.0,2001-03-04 02:00:00+00:00,2001-03-06 00:00:00+00:00,46.0,30400.0,11.301115241635689,2001.0,3.068965517241379,3.5645117825445096,3.5645117825445096,2–5-year,,False
AL-RF-20010404-0123,02423130,,031502020101,19.7,2001-04-04 04:00:00+00:00,2001-04-03 00:00:00+00:00,-28.0,3390.0,172.08121827411168,2001.0,3.7777777777777777,3.395155062192274,3.395155062192274,2–5-year,C,True
AL-RF-20010404-0123,02423380,,031502020104,140.0,2001-04-04 04:00:00+00:00,2001-04-04 00:00:00+00:00,-4.0,13200.0,94.28571428571429,2001.0,8.8,7.510449205184649,7.510449205184649,5–10-year,,True
AL-RF-20010404-0123,02423397,,031502020103,17.0,2001-04-04 04:00:00+00:00,2001-04-03 00:00:00+00:00,-28.0,2190.0,128.8235294117647,2001.0,2.9,2.108162306330066,2.108162306330066,2–5-year,C,False
AL-RF-20010404-0123,02423398,,031502020103,19.4,2001-04-04 04:00:00+00:00,2001-04-03 00:00:00+00:00,-28.0,2590.0,133.50515463917526,2001.0,4.4,3.3055065381445705,3.3055065381445705,2–5-year,C,True
AL-RF-20010404-0123,02456500,,031601110404,885.0,2001-04-04 04:00:00+00:00,2001-04-04 00:00:00+00:00,-4.0,28700.0,32.429378531073446,2001.0,3.185185185185185,3.103276369046738,3.103276369046738,2–5-year,,False
AL-RF-20010404-0123,02456980,,031601110406,18.6,2001-04-04 04:00:00+00:00,2001-04-03 00:00:00+00:00,-28.0,3430.0,184.40860215053763,2001.0,2.0,,2.0,2–5-year,C,True
AL-RF-20010404-0123,02456998,,031601110406,3.11,2001-04-04 04:00:00+00:00,2001-04-03 00:00:00+00:00,-28.0,2710.0,871.3826366559485,2001.0,4.0,,4.0,2–5-year,C,False
AL-RF-20010404-0123,02457000,,031601110406,23.9,2001-04-04 04:00:00+00:00,2001-04-03 00:00:00+00:00,-28.0,4210.0,176.15062761506277,2001.0,3.6153846153846154,3.520772893552892,3.520772893552892,2–5-year,C,True
AL-RF-20011125-0128,02342933,,031300031204,112.0,2001-11-25 11:00:00+00:00,2001-11-25 00:00:00+00:00,-11.0,4880.0,43.57142857142857,2002.0,1.5312500000000002,1.6998728866299355,1.6998728866299355,<2-year,,False
AL-RF-20011214-0130,02442500,,031601050203,247.0,2001-12-14 05:00:00+00:00,2001-12-14 00:00:00+00:00,-5.0,6650.0,26.923076923076923,2002.0,2.1666666666666665,1.4709843899962691,1.4709843899962691,<2-year,,False
AL-RF-20011214-0130,02450825,,031601100304,101.0,2001-12-14 05:00:00+00:00,2001-12-14 00:00:00+00:00,-5.0,6480.0,64.15841584158416,2002.0,2.4666666666666663,2.964798527948278,2.964798527948278,2–5-year,,False
AL-RF-20020119-0131,02406500,,031501060703,150.0,2002-01-19 15:00:00+00:00,2002-01-20 00:00:00+00:00,9.0,3400.0,22.666666666666668,2002.0,1.4117647058823528,1.3752161860287342,1.3752161860287342,<2-year,,False
AL-RF-20020119-0131,02424000,,031502020503,1027.0,2002-01-19 15:00:00+00:00,2002-01-25 00:00:00+00:00,129.0,18300.0,17.818889970788707,2002.0,1.2747252747252749,1.2838005729466557,1.2838005729466557,<2-year,,True
AL-RF-20020119-0131,02461630,,031601120102,7.3,2002-01-19 15:00:00+00:00,2002-01-19 00:00:00+00:00,-15.0,474.0,64.93150684931507,2002.0,1.75,,1.75,<2-year,,False
AL-RF-20020125-0132,03588500,,060300050508,348.0,2002-01-25 02:00:00+00:00,2002-01-23 00:00:00+00:00,-50.0,47400.0,136.20689655172413,2002.0,13.571428571428573,14.777096213830731,14.777096213830731,10–25-year,,False
AL-RF-20020125-0132,03589500,,060300050803,30810.0,2002-01-25 02:00:00+00:00,2002-01-26 00:00:00+00:00,22.0,300000.0,9.737098344693282,2002.0,3.59375,3.6989422197049584,3.6989422197049584,2–5-year,5,False
AL-RF-20020927-0137,02374700,,031403040404,435.0,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,3280.0,7.540229885057471,2002.0,1.1666666666666667,1.2375430465655395,1.2375430465655395,<2-year,,True
AL-RF-20020927-0137,02374745,,031403040305,182.0,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,2250.0,12.362637362637363,2002.0,1.3333333333333333,1.388437640283387,1.388437640283387,<2-year,,False
AL-RF-20020927-0137,02374950,,031403050206,193.0,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,4910.0,25.440414507772022,2002.0,2.5999999999999996,2.417411527165949,2.417411527165949,2–5-year,,False
AL-RF-20020927-0137,02375500,,031403050402,3817.0,2002-09-27 04:00:00+00:00,2002-09-27 00:00:00+00:00,-4.0,23500.0,6.156667539952842,2002.0,1.3285714285714285,1.280589218730834,1.280589218730834,<2-year,,True
AL-RF-20020927-0137,02376293,,031401060302,26.5,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,1130.0,42.64150943396226,2002.0,1.5,1.5045756835552317,1.5045756835552317,<2-year,,False
AL-RF-20020927-0137,02376500,,031401060403,394.0,2002-09-27 04:00:00+00:00,2002-09-27 00:00:00+00:00,-4.0,11600.0,29.441624365482234,2002.0,3.739130434782609,3.587290184837033,3.587290184837033,2–5-year,,False
AL-RF-20020927-0137,02378300,,031602050203,16.6,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,3010.0,181.32530120481925,2002.0,3.375,3.6096832863041888,3.6096832863041888,2–5-year,,False
AL-RF-20020927-0137,02378500,,031602050201,55.3,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,3920.0,70.8860759493671,2002.0,3.1111111111111107,3.497000635294152,3.497000635294152,2–5-year,,False
AL-RF-20020927-0137,02423380,,031502020104,140.0,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,6780.0,48.42857142857143,2002.0,1.8333333333333335,1.738500884634094,1.738500884634094,<2-year,,True
AL-RF-20020927-0137,02423425,,031502020204,201.0,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,6060.0,30.149253731343283,2002.0,1.3928571428571428,1.3446473716181093,1.3446473716181093,<2-year,6,False
AL-RF-20020927-0137,02423496,,031502020204,226.0,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,8070.0,35.70796460176991,2002.0,1.761904761904762,1.619313052488961,1.619313052488961,<2-year,,False
AL-RF-20020927-0137,02423500,,031502020204,230.0,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,8630.0,37.52173913043478,2002.0,2.032258064516129,1.994226312241684,1.994226312241684,<2-year,,False
AL-RF-20020927-0137,0242354750,,031502020202,25.6,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,1330.0,51.953125,2002.0,2.0,2.1989630865887846,2.1989630865887846,2–5-year,C,True
AL-RF-20020927-0137,02423555,,031502020206,335.0,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,10000.0,29.850746268656717,2002.0,1.875,1.6332753437857779,1.6332753437857779,<2-year,,False
AL-RF-20020927-0137,02423586,,031502020301,27.1,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,4040.0,149.07749077490774,2002.0,3.2,,3.2,2–5-year,C,True
AL-RF-20020927-0137,02423630,,031502020303,72.3,2002-09-27 04:00:00+00:00,2002-09-22 00:00:00+00:00,-124.0,4140.0,57.261410788381745,2002.0,2.5294117647058827,2.05229397682415,2.05229397682415,2–5-year,,True
AL-RF-20020927-0137,02471001,,031602040303,125.0,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,7520.0,60.16,2002.0,5.285714285714286,4.216794331233187,4.216794331233187,2–5-year,,False
AL-RF-20020927-0137,02471013,,031602040504,10.4,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,1010.0,97.11538461538461,2002.0,1.6666666666666667,,1.6666666666666667,<2-year,,False
AL-RF-20020927-0137,02471078,,031602050104,16.5,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,1580.0,95.75757575757575,2002.0,2.1333333333333333,1.98724003204552,1.98724003204552,<2-year,C,False
AL-RF-20020927-0137,02479560,,031700080403,562.0,2002-09-27 04:00:00+00:00,2002-09-28 00:00:00+00:00,20.0,8870.0,15.782918149466193,2002.0,1.8076923076923077,1.70144984372295,1.70144984372295,<2-year,,False
AL-RF-20020927-0137,02479945,,031700080501,31.48,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,1460.0,46.37865311308767,2002.0,2.4,2.424179529345669,2.424179529345669,2–5-year,,False
AL-RF-20020927-0137,02479980,,031700080502,8.08,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,720.0,89.10891089108911,2002.0,2.4,2.460553779770071,2.460553779770071,2–5-year,,False
AL-RF-20020927-0137,02480002,,031700080502,8.22,2002-09-27 04:00:00+00:00,2002-09-26 00:00:00+00:00,-28.0,1000.0,121.654501216545,2002.0,3.5999999999999996,3.133375483413945,3.133375483413945,2–5-year,C,True
AL-RF-20021224-0143,02427250,,031502030407,261.0,2002-12-24 13:00:00+00:00,2002-12-25 00:00:00+00:00,11.0,10800.0,41.37931034482759,2003.0,4.625,3.917032961449058,3.917032961449058,2–5-year,,True
AL-RF-20030222-0145,02438000,,031601030303,277.0,2003-02-22 08:00:00+00:00,2003-02-22 00:00:00+00:00,-8.0,15400.0,55.5956678700361,2003.0,2.21875,2.1490822090652046,2.1490822090652046,2–5-year,,False
AL-RF-20030222-0145,02442500,,031601050203,247.0,2003-02-22 08:00:00+00:00,2003-02-23 00:00:00+00:00,16.0,9150.0,37.044534412955464,2003.0,3.0,2.2168529761837603,2.2168529761837603,2–5-year,,False
AL-RF-20030222-0145,02443000,,031601050205,309.0,2003-02-22 08:00:00+00:00,2003-02-23 00:00:00+00:00,16.0,9610.0,31.100323624595468,2003.0,4.0476190476190474,4.192082969624169,4.192082969624169,2–5-year,,False
AL-RF-20030222-0145,02450250,,031601100103,92.1,2003-02-22 08:00:00+00:00,2003-02-22 00:00:00+00:00,-8.0,8660.0,94.02823018458199,2003.0,3.3333333333333335,3.183505520555865,3.183505520555865,2–5-year,,False
AL-RF-20030222-0145,02450825,,031601100304,101.0,2003-02-22 08:00:00+00:00,2003-02-22 00:00:00+00:00,-8.0,7160.0,70.89108910891089,2003.0,4.111111111111111,3.8108409203033666,3.8108409203033666,2–5-year,,False
AL-RF-20030407-0147,02361500,,031402011202,1280.0,2003-04-07 13:00:00+00:00,2003-04-09 00:00:00+00:00,35.0,12200.0,9.53125,2003.0,1.588235294117647,1.6482869677807026,1.6482869677807026,<2-year,,False
AL-RF-20030407-0147,02467500,,031602020405,607.0,2003-04-07 13:00:00+00:00,2003-04-09 00:00:00+00:00,35.0,28000.0,46.12850082372323,2003.0,21.25,27.12216855349911,27.12216855349911,25–50-year,,False
AL-RF-20030425-0148,02448900,,031601081005,158.0,2003-04-25 08:00:00+00:00,2003-04-25 00:00:00+00:00,-8.0,14000.0,88.60759493670886,2003.0,7.0,8.218861229064668,8.218861229064668,5–10-year,,False
AL-RF-20030425-0148,02465493,,031601130302,32.3,2003-04-25 08:00:00+00:00,2003-04-25 00:00:00+00:00,-8.0,1160.0,35.913312693498455,2003.0,4.8999999999999995,4.658559921923678,4.658559921923678,2–5-year,,False
AL-RF-20030508-0150,02339500,,031300020908,3550.0,2003-05-08 11:00:00+00:00,2003-05-08 21:00:00+00:00,10.0,75100.0,21.154929577464788,2003.0,16.375,16.449669567355087,16.449669567355087,10–25-year,6,True
AL-RF-20030508-0150,02398300,,031501050605,366.0,2003-05-08 11:00:00+00:00,2003-05-07 00:00:00+00:00,-35.0,10600.0,28.961748633879782,2003.0,2.774193548387097,3.0175178954457063,3.0175178954457063,2–5-year,,True
AL-RF-20030508-0150,02398950,,031501050704,42.8,2003-05-08 11:00:00+00:00,2003-05-06 00:00:00+00:00,-59.0,4510.0,105.37383177570094,2003.0,5.333333333333333,,5.333333333333333,5–10-year,,True
